name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result;rsacpp-runtime
1077;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.05;False;0.05;False;0.04;False;ERR
1078;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.04;True;ERR
1079;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.06;False;0.04;False;ERR
1080;0.0;True;0.01;False;0.01;False;0.34;False;0.30374998400000003;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1081;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.05;True;ERR
1082;0.02;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True;ERR
1083;ERR;ERR;1.39;False;1.76;False;ERR;ERR;ERR;0.25;False;0.06;False;2.82;False;ERR
1084;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1085;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
1086;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.07;False;0.03;False;ERR
1087;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.04;False;ERR
1088;0.01;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.05;False;0.03;True;ERR
1089;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.04;False;ERR
1090;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.04;False;0.03;True;ERR
1091;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1092;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
1093;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.04;False;0.03;True;ERR
1094;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.04;True;ERR
1095;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
1096;ERR;ERR;1.27;False;1.74;False;ERR;ERR;ERR;0.24;False;0.05;False;2.81;False;ERR
1097;0.01;True;8.9;False;0.0;False;3.6;False;0.26618522600000016;1.79;False;0.06;False;5.3;False;ERR
1098;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1099;0.01;True;0.0;True;0.02;True;ERR;ERR;ERR;0.06;True;0.05;False;0.03;True;ERR
1100;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.03;True;0.04;True;ERR
1101;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1102;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.04;True;ERR
1103;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.05;False;0.03;False;ERR
1104;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1105;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
1106;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.05;False;0.04;True;ERR
1107;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.04;False;ERR
1108;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
1109;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False;ERR
1110;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.06;False;0.04;True;ERR
1111;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.04;True;ERR
1112;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False;ERR
1113;0.01;True;0.0;True;0.0;True;ERR;ERR;ERR;0.06;True;0.05;False;0.03;True;ERR
1114;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.03;True;ERR
1115;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1116;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.03;False;0.03;True;ERR
1117;0.01;True;11.62;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1118;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.03;False;0.04;True;ERR
1119;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.05;True;ERR
1120;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
1121;0.02;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1122;ERR;ERR;0.0;True;0.0;True;ERR;ERR;ERR;0.06;True;0.03;True;0.03;True;ERR
1123;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.04;False;ERR
1124;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
1125;0.02;True;1.3;False;0.01;False;ERR;ERR;ERR;0.27;False;0.04;False;3.68;False;ERR
1126;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
1127;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.04;True;ERR
1128;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.03;False;ERR
1129;ERR;ERR;1.39;False;1.75;False;ERR;ERR;ERR;0.25;False;0.05;False;3.01;False;ERR
1130;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.09;False;0.05;False;ERR
1131;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.09;False;0.04;True;ERR
1132;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.04;False;0.04;True;ERR
1133;0.01;True;0.01;True;0.0;True;ERR;ERR;ERR;0.05;True;0.05;False;0.04;True;ERR
1134;0.01;True;0.01;False;0.02;False;0.2;False;0.151283671;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1135;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
1136;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.05;False;0.04;False;ERR
1137;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.08;True;0.08;False;0.04;True;ERR
1138;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.04;False;ERR
1139;ERR;ERR;0.02;False;0.02;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
1140;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.08;False;0.09;True;0.04;True;ERR
1141;0.01;True;0.11;False;0.06;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1142;ERR;ERR;1.3;False;2.67;False;ERR;ERR;ERR;0.24;False;0.03;False;2.82;False;ERR
1143;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
1144;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;True;0.04;True;ERR
1145;0.0;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.05;False;0.03;True;ERR
1146;0.01;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.11;False;0.04;True;ERR
1147;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1148;ERR;ERR;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.03;True;0.03;True;ERR
1149;ERR;ERR;0.01;True;0.02;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1150;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.06;False;ERR
1151;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;True;0.05;True;ERR
1152;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.05;False;ERR
1153;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
1154;0.02;True;15.61;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1155;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.04;True;ERR
1156;0.02;True;0.01;True;0.02;True;ERR;ERR;ERR;0.06;True;0.05;False;0.03;True;ERR
1157;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.04;True;ERR
1158;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
1159;0.01;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.08;False;0.03;True;ERR
1160;0.02;True;1.27;False;0.01;False;1.57;False;0.12573034500000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1161;0.01;True;0.0;True;0.0;True;ERR;ERR;ERR;0.06;True;0.04;False;0.05;True;ERR
1162;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.04;False;ERR
1163;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.08;False;0.07;False;0.06;False;ERR
1164;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.1;False;0.03;False;0.04;False;ERR
1165;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.05;False;0.09;False;0.06;False;ERR
1166;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.08;False;0.04;False;0.04;False;ERR
1167;0.01;True;1.22;False;0.02;False;6.46;False;0.15073541100000032;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1168;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.06;False;0.05;True;ERR
1169;0.01;True;0.02;True;0.01;True;ERR;ERR;ERR;0.07;True;0.04;False;0.04;True;ERR
1170;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.06;False;ERR
1171;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1172;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.05;False;ERR
1173;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.08;False;0.05;False;ERR
1174;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.04;True;0.04;False;0.05;True;ERR
1175;ERR;ERR;0.2;False;0.28;False;ERR;ERR;ERR;0.1;False;ERR;ERR;0.53;False;ERR
1176;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.07;False;0.04;True;ERR
1177;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.04;False;ERR
1178;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.04;True;0.03;True;ERR
1179;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.07;False;0.05;True;ERR
1180;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.04;False;ERR
1181;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.05;False;ERR
1182;0.01;True;0.01;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1183;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.08;False;0.04;False;ERR
1184;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.04;False;0.07;False;0.05;False;ERR
1185;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
1186;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.05;False;0.03;True;ERR
1187;ERR;ERR;0.0;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1188;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.04;False;ERR
1189;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.04;False;0.04;False;ERR
1190;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.03;False;ERR
1191;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.05;True;ERR
1192;ERR;ERR;0.01;False;0.03;False;ERR;ERR;ERR;0.06;False;0.07;False;0.06;False;ERR
1193;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.06;False;ERR
1194;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.08;False;0.06;False;ERR
1195;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
1196;ERR;ERR;1.27;False;2.66;False;ERR;ERR;ERR;0.24;False;0.04;False;2.8;False;ERR
1197;ERR;ERR;1.32;False;2.65;False;ERR;ERR;ERR;0.24;False;0.04;False;2.82;False;ERR
1198;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.06;False;0.04;True;ERR
1199;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
1200;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.05;False;0.03;True;ERR
1201;0.01;True;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;12.37;False;TO;TO;ERR
1202;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;ERR;ERR;0.03;True;ERR
1203;0.02;True;0.1;False;0.01;False;0.76;False;0.09566080600000004;0.2;False;0.35;False;0.05;False;ERR
1204;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.03;False;ERR
1205;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.03;False;ERR
1206;0.01;True;TO;TO;0.01;False;TO;TO;TO;TO;TO;5.89;False;TO;TO;ERR
1207;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.03;False;ERR
1208;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.04;False;0.05;False;0.04;False;ERR
1209;ERR;ERR;1.28;False;2.61;False;ERR;ERR;ERR;0.24;False;0.04;False;2.77;False;ERR
1210;0.01;True;0.01;True;0.02;True;ERR;ERR;ERR;0.06;True;0.06;False;0.04;True;ERR
1211;0.0;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.06;True;ERR
1212;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False;ERR
1213;0.01;True;0.0;True;0.0;True;ERR;ERR;ERR;0.06;True;0.05;False;0.04;True;ERR
1214;0.01;True;5.43;False;0.01;False;0.14;False;0.081445321;0.57;False;0.06;False;10.26;False;ERR
1215;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.05;False;ERR
1216;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.08;False;0.06;False;0.04;False;ERR
1217;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.03;False;ERR
1218;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.05;True;0.04;True;ERR
1219;0.01;True;0.0;True;0.02;True;ERR;ERR;ERR;0.06;True;0.07;False;0.04;True;ERR
1220;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;True;0.04;True;ERR
1221;0.02;True;0.04;False;0.01;False;42.86;False;0.28981970000000246;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1222;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.04;True;ERR
1223;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.08;True;0.04;False;0.04;True;ERR
1224;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.08;False;0.05;False;ERR
1225;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
1226;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1227;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.05;True;ERR
1228;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.05;False;0.03;False;ERR
1229;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.07;False;0.05;True;ERR
1230;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.04;False;ERR
1231;0.01;True;0.0;True;0.02;True;ERR;ERR;ERR;0.06;True;0.03;False;0.02;True;ERR
1232;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.07;False;0.05;False;ERR
1233;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.08;False;0.05;True;ERR
1234;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.07;False;0.05;False;ERR
1235;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.05;False;0.04;False;ERR
1236;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.08;False;0.06;False;ERR
1237;0.01;True;TO;TO;0.02;False;1.15;False;0.18168242099999998;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1238;0.02;True;0.01;True;0.0;True;ERR;ERR;ERR;0.07;True;0.05;False;0.04;True;ERR
1239;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
1240;0.01;True;0.0;True;0.0;True;ERR;ERR;ERR;0.07;True;0.04;False;0.03;True;ERR
1241;ERR;ERR;0.02;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True;ERR
1242;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;ERR;ERR;0.03;True;ERR
1243;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
1244;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.05;False;0.1;False;0.07;False;ERR
1245;ERR;ERR;1.29;True;2.64;True;ERR;ERR;ERR;0.23;True;0.06;False;2.85;True;ERR
1246;0.0;True;0.02;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.04;True;ERR
1247;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.07;False;0.05;False;ERR
1248;ERR;ERR;0.0;True;0.02;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1249;0.01;True;0.01;True;0.02;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True;ERR
1250;0.02;True;0.01;True;0.02;True;ERR;ERR;ERR;0.06;True;0.03;False;0.04;True;ERR
1251;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.05;True;ERR
1252;0.01;True;0.04;False;0.01;False;12.21;False;0.33206386200000004;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1253;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.08;False;0.05;False;ERR
1254;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.04;False;ERR
1255;ERR;ERR;0.0;True;0.02;True;ERR;ERR;ERR;0.06;True;0.05;True;0.05;True;ERR
1256;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.03;True;ERR
1257;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.04;False;ERR
1258;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.09;False;0.04;True;ERR
1259;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.05;True;ERR
1260;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
1261;ERR;ERR;0.0;False;0.0;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
1262;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.03;False;0.05;True;ERR
1263;ERR;ERR;0.0;False;0.0;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
1264;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.04;False;ERR
1265;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
1266;0.02;True;0.64;False;0.02;False;ERR;ERR;ERR;0.29;False;0.23;False;0.39;False;ERR
1267;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.08;False;0.05;False;ERR
1268;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.05;False;0.04;False;ERR
1269;ERR;ERR;0.22;False;0.34;False;ERR;ERR;ERR;0.11;False;0.04;False;0.62;False;ERR
1270;0.02;True;0.0;True;0.0;True;ERR;ERR;ERR;0.06;True;0.09;False;0.05;True;ERR
1271;0.0;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.03;True;ERR
1272;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.04;False;0.11;False;0.05;False;ERR
1273;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.08;False;0.05;False;ERR
1274;0.01;True;0.05;False;0.01;False;7.29;False;0.24649802599999937;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1275;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1276;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.08;False;0.05;True;ERR
1277;0.01;True;0.0;True;0.02;True;ERR;ERR;ERR;0.06;True;0.07;False;0.03;True;ERR
1278;0.0;True;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.05;False;0.04;True;ERR
1279;0.02;True;1.29;False;0.01;False;0.65;False;0.164894445;0.86;False;0.06;False;0.04;False;ERR
1280;ERR;ERR;0.0;True;0.02;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1281;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.03;True;ERR
1282;ERR;ERR;0.02;False;0.0;False;ERR;ERR;ERR;0.05;False;0.07;False;0.04;False;ERR
1283;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.04;True;0.07;False;0.04;True;ERR
1284;ERR;ERR;0.9;False;1.24;False;ERR;ERR;ERR;0.19;False;0.07;False;1.85;False;ERR
1285;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
1286;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1287;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1288;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1289;0.02;True;0.13;False;0.0;False;1.83;False;0.17468082399999996;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1290;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.06;False;ERR
1291;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.04;False;ERR
1292;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
1293;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.09;False;0.03;True;ERR
1294;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.08;False;0.06;False;ERR
1295;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
1296;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.06;False;0.04;True;ERR
1297;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
1298;0.0;True;0.01;True;0.02;True;ERR;ERR;ERR;0.07;True;0.04;False;0.03;True;ERR
1299;ERR;ERR;0.0;False;0.02;False;ERR;ERR;ERR;0.06;False;0.04;False;0.05;False;ERR
1300;0.01;True;0.02;True;0.01;True;ERR;ERR;ERR;0.07;True;0.11;False;0.05;True;ERR
1301;0.01;True;0.62;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1302;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.05;False;0.1;False;0.05;False;ERR
1303;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
1304;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
1305;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.04;True;0.05;True;ERR
1306;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
1307;0.02;True;0.01;True;0.0;True;ERR;ERR;ERR;0.04;True;0.04;False;0.04;True;ERR
1308;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
1309;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False;ERR
1310;ERR;ERR;0.72;False;1.11;False;ERR;ERR;ERR;0.17;False;0.06;False;1.56;False;ERR
1311;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
1312;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1313;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
1314;ERR;ERR;3.19;False;4.32;False;ERR;ERR;ERR;0.79;False;0.06;False;6.4;False;ERR
1315;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
1316;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.08;False;0.06;False;0.04;False;ERR
1317;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.05;False;0.05;False;ERR
1318;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
