name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;oldrsa-runtime;oldrsa-result;oldrsa-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result;rsacpp-runtime;rsacpp-result;rsacpp-matchtime
843;0.02;True;0.01;False;0.0;False;13.07;False;10.580047831;10.71;False;8.173510631;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
844;0.02;True;0.01;False;0.0;False;13.09;False;10.626525135000001;10.61;False;8.131915655999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
845;0.01;True;0.01;False;0.01;False;7.99;False;5.4639326939999995;6.85;False;4.3294061589999995;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
846;0.02;True;0.0;False;0.01;False;14.68;False;12.262438533000001;10.35;False;7.917839716000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
847;0.01;True;0.01;False;0.01;False;3.37;False;2.184977521;2.81;False;1.636557302;0.07;False;ERR;ERR;0.07;False;ERR;ERR;ERR
848;0.01;True;0.01;False;0.01;False;3.33;False;2.1433704889999996;2.9;False;1.712395907;0.07;False;ERR;ERR;0.06;False;ERR;ERR;ERR
849;0.01;True;TO;TO;0.01;False;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
850;0.01;True;TO;TO;0.02;False;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
851;0.01;True;TO;TO;0.01;False;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
852;0.01;True;TO;TO;0.01;False;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
853;0.01;True;3.63;False;0.01;False;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
854;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;0.07;False;ERR;ERR;0.05;False;ERR;ERR;ERR
855;0.02;True;0.01;False;0.01;False;7.74;False;5.5266043620000005;6.61;False;4.315599544;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
856;0.01;True;94.51;False;0.01;False;2.37;False;2.268831525;1.87;False;1.771590195;14.9;False;43.92;False;14.98;False;ERR;ERR;ERR
857;0.01;True;TO;TO;0.0;False;3.67;False;2.635573494;3.19;False;2.192359941;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
858;0.01;True;0.01;False;0.01;False;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
859;0.01;True;0.24;False;0.01;False;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
860;0.01;True;0.01;False;0.0;False;2.34;False;2.235212734;1.78;False;1.6679744479999998;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
861;0.02;True;0.01;False;0.0;False;12.84;False;10.384293233000001;10.53;False;8.128625562;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
862;0.02;True;0.01;False;0.0;False;12.58;False;10.209940363;10.81;False;8.43286333;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
863;0.01;True;0.01;False;0.01;False;7.85;False;5.358065474;6.61;False;4.168377186999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
864;0.02;True;0.01;False;0.0;False;12.93;False;10.458297834;10.29;False;7.966295337;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
865;0.0;True;TO;TO;0.01;False;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
866;0.02;True;0.01;False;0.01;False;12.8;False;10.287299738;10.84;False;8.230974051999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
867;0.02;True;1.07;False;0.01;False;12.61;False;10.067894328000001;10.3;False;7.711918706999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
868;0.03;True;1.07;False;0.01;False;12.4;False;9.876060098;10.46;False;7.855848459000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
869;0.02;True;0.01;False;0.01;False;13.03;False;10.391696744999999;10.68;False;8.110117526;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
870;0.02;True;0.02;False;0.01;False;13.15;False;10.573828547000002;10.67;False;8.187989892;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
871;0.02;True;0.0;False;0.01;False;13.63;False;11.062601386;10.78;False;8.269244765;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
872;0.02;True;1.18;False;0.01;False;12.49;False;9.891109354;10.41;False;7.817840048999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
873;0.02;True;0.01;False;0.01;False;12.95;False;10.445074567999999;10.71;False;8.176698412;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
874;0.03;True;0.01;False;0.01;False;13.21;False;10.621271138000001;10.84;False;8.254726245;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
875;0.02;True;0.0;False;0.02;False;12.75;False;10.26463727;10.71;False;8.197657115;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
876;0.02;True;0.01;False;0.01;False;13.1;False;10.486959846;10.97;False;8.431554713;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
877;0.02;True;0.02;False;0.01;False;13.04;False;10.434388228;10.45;False;7.951288434;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
878;0.01;True;0.01;False;0.0;False;8.37;False;5.836591214;7.12;False;4.610670706;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
879;0.02;True;1.07;False;0.0;False;12.4;False;9.901868164;10.37;False;7.810641321;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
880;0.02;True;0.01;False;0.01;False;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
881;0.02;True;0.01;False;0.01;False;11.51;False;10.005299866;9.21;False;7.654567668;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
882;0.02;True;4.26;False;0.01;False;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
883;0.02;True;1.15;False;0.01;False;12.49;False;9.883019982999999;10.59;False;8.020051307;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
884;0.03;True;0.01;False;0.01;False;12.91;False;10.379264926000001;10.41;False;7.971234190999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
885;0.02;True;1.09;False;0.0;False;12.38;False;9.935232330999998;10.22;False;7.785675982000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
886;0.02;True;0.01;False;0.01;False;12.69;False;10.177247928;10.66;False;8.078671718999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
887;0.02;True;0.01;False;0.01;False;12.92;False;10.423533784;10.44;False;7.916772914000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
888;0.02;True;0.01;False;0.01;False;10.38;False;7.851316752;8.67;False;6.2024512099999995;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
889;0.02;True;0.01;False;0.01;False;11.29;False;9.758802243;9.19;False;7.686783804000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
890;0.02;True;0.02;False;0.01;False;8.44;False;6.227848458999999;7.0;False;4.812629719;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
891;0.01;True;TO;TO;0.01;False;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
892;0.01;True;0.01;False;0.01;False;8.6;False;5.965114888;7.23;False;4.633756708;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
